theta_b_over_pi, Real, Imaginary, Absolute
-2.209178835476809599e+00,-1.033177451366403378e-04,3.563277596185798672e-06,1.033791729863769461e-04
-2.185082140472924372e+00,-9.812816303262176523e-05,6.427665706117598876e-06,9.833845263469623689e-05
-2.160688462345229599e+00,-9.384972921300989705e-05,8.633033242707218580e-06,9.424595978780720394e-05
-2.136045229266766654e+00,-9.041923888920185286e-05,1.027033410233949842e-05,9.100065122775897748e-05
-2.111211328566479750e+00,-8.776029644650407678e-05,1.137872062220897791e-05,8.849488637981608595e-05
-2.086253923630353668e+00,-8.579782879678533023e-05,1.200019305542809956e-05,8.663297328159775157e-05
-2.061242724323462117e+00,-8.442527541774325073e-05,1.213033544142187308e-05,8.529227495666427130e-05
-2.036241074313156041e+00,-8.353246303158812767e-05,1.176993503880415445e-05,8.435759450660803790e-05
-2.011301494730656447e+00,-8.298816198172668255e-05,1.088511010796840568e-05,8.369898835211749823e-05
-1.986458681353556077e+00,-8.269344495298961708e-05,9.463091131086305235e-06,8.323314202857156913e-05
-1.961730777845368312e+00,-8.255431263629968419e-05,7.477852689892946178e-06,8.289229647985178273e-05
-1.937120330685182523e+00,-8.254717079883751047e-05,4.937413920439818507e-06,8.269470033269487653e-05
-1.912622246914819524e+00,-8.270323548155525959e-05,1.836533143280879263e-06,8.272362427447162202e-05
-1.888230478646441890e+00,-8.315159041861382443e-05,-1.815042624760583939e-06,8.317139754070871965e-05
-1.863947572359138771e+00,-8.409204456256702271e-05,-6.057560585759347135e-06,8.430994009583273171e-05
-1.839793581575740467e+00,-8.581588942130717048e-05,-1.096898843873835536e-05,8.651407737784178324e-05
-1.815810523201222715e+00,-8.867288391532687211e-05,-1.673645080397060671e-05,9.023851243994862777e-05
-1.792064924001798287e+00,-9.308081644121557474e-05,-2.364910754598289198e-05,9.603811054516188243e-05
-1.768642091026963792e+00,-9.949891148911167455e-05,-3.216533283800042105e-05,1.045688386858026971e-04
-1.745637198932688872e+00,-1.084242845536209589e-04,-4.289653431139110187e-05,1.166016215019882241e-04
-1.723140329416763317e+00,-1.203856600720124904e-04,-5.666898056612504906e-05,1.330566815660829446e-04
-1.701224375443123105e+00,-1.359367689777476020e-04,-7.449670326119909865e-05,1.550114962088188907e-04
-1.679937083494696060e+00,-1.556555556210999778e-04,-9.763956331880763444e-05,1.837447586213027204e-04
-1.659296597234994231e+00,-1.801502168139753170e-04,-1.275828627209799949e-04,2.207520950709250670e-04
-1.639294640606977271e+00,-2.100500292726792341e-04,-1.660993798092628537e-04,2.677872640184277963e-04
-1.619900974171457619e+00,-2.460182789945974729e-04,-2.152311208192259073e-04,3.268783091129844596e-04
-1.601069761304824368e+00,-2.887233325357859153e-04,-2.773462920837725166e-04,4.003525052790193948e-04
-1.582745934396768472e+00,-3.388236024572203737e-04,-3.551295842044055353e-04,4.908344478123784303e-04
-1.564868377949141687e+00,-3.969215031247586012e-04,-4.516148415859788331e-04,6.012509000272236526e-04
-1.547374066604480847e+00,-4.634923825506120920e-04,-5.700745173574735432e-04,7.347177308482485307e-04
-1.530199656695434340e+00,-5.387803966489930442e-04,-7.139231757416078863e-04,8.944107650706295673e-04
-1.513283714413969028e+00,-6.225548354753603249e-04,-8.862893213517963669e-04,1.083089693569272514e-03
-1.496565442571824001e+00,-7.139454886782914183e-04,-1.089657656848430634e-03,1.302717148859450919e-03
-1.479986590459827500e+00,-8.109755872283130884e-04,-1.324857468716800213e-03,1.553360458971128405e-03
-1.463490817228125129e+00,-9.101499085469792576e-04,-1.589771697763353630e-03,1.831869784410849068e-03
-1.447022736956520506e+00,-1.006311007464925347e-03,-1.878095053446789510e-03,2.130704783288001926e-03
-1.430528873584134830e+00,-1.092383238331725171e-03,-2.177578862756490707e-03,2.436216501650039813e-03
-1.413956705979748207e+00,-1.159858350486805099e-03,-2.469437173567712394e-03,2.728257932709453933e-03
-1.397253713012139853e+00,-1.200092529567579501e-03,-2.729619884242613995e-03,2.981785839388297402e-03
-1.380368965099520784e+00,-1.206517359241843137e-03,-2.933318687913318620e-03,3.171757030892092578e-03
-1.363253442519418268e+00,-1.176594632367293069e-03,-3.060555721943576928e-03,3.278929132512182956e-03
-1.345857807239474235e+00,-1.113105285912752108e-03,-3.102185491782923337e-03,3.295839529308938753e-03
-1.328137814185508914e+00,-1.023695889549950657e-03,-3.062454184206823450e-03,3.229021354009190339e-03
-1.310051446452545898e+00,-9.186070392994830427e-04,-2.956686494871974165e-03,3.096099791933212744e-03
-1.291564644882763568e+00,-8.081964857410639741e-04,-2.806465964143474868e-03,2.920519263326295991e-03
-1.272651308065495090e+00,-7.007704368637253985e-04,-2.633758448064327327e-03,2.725392222769484375e-03
-1.253298385295406714e+00,-6.019334677451600125e-04,-2.457608662856122003e-03,2.530249837335666989e-03
-1.233507786431815800e+00,-5.146039358805865483e-04,-2.292320504784583959e-03,2.349372364585835659e-03
-1.213298291758006853e+00,-4.396574338898062814e-04,-2.147403662092983723e-03,2.191949166186325446e-03
-1.192708098460322219e+00,-3.765604361736526020e-04,-2.028196398168802088e-03,2.062856851949788992e-03
-1.171790364289754471e+00,-3.240039145263532545e-04,-1.936932699754834088e-03,1.963844907320318450e-03
-1.150611616012515936e+00,-2.803191988884161097e-04,-1.873828688015540499e-03,1.894680132712507582e-03
-1.129241881803567216e+00,-2.437119508006920291e-04,-1.837386629388978098e-03,1.853479198917664999e-03
-1.107749916598323781e+00,-2.124845967045985000e-04,-1.825380759934584372e-03,1.837706348298355583e-03
-1.086194289415843617e+00,-1.851342157654774722e-04,-1.835110733130325801e-03,1.844425677737441486e-03
-1.064620200259964955e+00,-1.603793871860640708e-04,-1.863765324621150790e-03,1.870653023169812973e-03
-1.043055660400671547e+00,-1.371953675212959521e-04,-1.908640481997281356e-03,1.913565012845949232e-03
-1.021514993782842051e+00,-1.147828120641255112e-04,-1.967566002470751488e-03,1.970911227839570231e-03
-1.000000110265793385e+00,-9.255461433591942444e-05,-2.039013345104952538e-03,2.041112877366403795e-03
-9.785049619616883465e-01,-7.004933213465847346e-05,-2.122486111087103743e-03,2.123641730775266152e-03
-9.570215911233718176e-01,-4.702983933384530517e-05,-2.218683195921281742e-03,2.219181590057749381e-03
-9.355433132432344756e-01,-2.304515886256316011e-05,-2.329571583929160999e-03,2.329685567624356548e-03
-9.140691733916174178e-01,2.212730664534016436e-06,-2.458765202512343609e-03,2.458766198169837994e-03
-8.926077659354476612e-01,2.947195456120728916e-05,-2.611380016120771336e-03,2.611546320611713139e-03
-8.711762796085792404e-01,5.948454527242574434e-05,-2.794267159576217276e-03,2.794900243338285621e-03
-8.498014524414514437e-01,9.370240950374863771e-05,-3.015778842382133007e-03,3.017234191723692626e-03
-8.285179802116585668e-01,1.338482456048950607e-04,-3.286014171317219821e-03,3.288739042087271327e-03
-8.073624685561114900e-01,1.827864223741926361e-04,-3.616352441410223672e-03,3.620968911313385448e-03
-7.863715231117213156e-01,2.441054297378286774e-04,-4.019765571380655260e-03,4.027170558802388098e-03
-7.655757016275618332e-01,3.232838003896177032e-04,-4.510159619773427588e-03,4.521731107820227760e-03
-7.449972857956660421e-01,4.272004744658867482e-04,-5.102558930714925362e-03,5.120410909956595036e-03
-7.246477347719363360e-01,5.654711955382177866e-04,-5.812153049434224533e-03,5.839595940048504692e-03
-7.045273668662588307e-01,7.494153338484466293e-04,-6.654143737008174492e-03,6.696211780952891421e-03
-6.846259961622759294e-01,9.930817371544737888e-04,-7.642372480283180988e-03,7.706624972324748954e-03
-6.649232508272716613e-01,1.311101682949811133e-03,-8.789769901583591866e-03,8.887015390209395890e-03
-6.453914379011480573e-01,1.719274216641982368e-03,-1.010713481033841815e-02,1.025232061078683483e-02
-6.259971348458559515e-01,2.231478978258867856e-03,-1.160481354842583281e-02,1.181741071149424935e-02
-6.067018261651668798e-01,2.860655697683493152e-03,-1.329165436327457359e-02,1.359600774983028143e-02
-5.874647681936494559e-01,3.616043219032387054e-03,-1.517923129722476006e-02,1.560400049143032333e-02
-5.682426707867828108e-01,4.505389044061303486e-03,-1.727900368471940382e-02,1.785672138929468578e-02
-5.489922438000456317e-01,5.532367465396721869e-03,-1.960583732773860111e-02,2.037144931255330249e-02
-5.296695604691448178e-01,6.699867080897092819e-03,-2.217284180223941942e-02,2.316296899123306344e-02
-5.102322855792178480e-01,8.006459412475427570e-03,-2.499294939140478747e-02,2.624406431185797098e-02
-4.906393571549468868e-01,9.449680553128321156e-03,-2.807011672606070721e-02,2.961803362093514552e-02
-4.708519413902177986e-01,1.102040484547615017e-02,-3.139919303357600888e-02,3.327699875466479801e-02
-4.508340692678915462e-01,1.270635053515434265e-02,-3.495545449356238232e-02,3.719321366558323710e-02
-4.305542281092361034e-01,1.448456542566418578e-02,-3.869516191383202963e-02,4.131728683139810482e-02
-4.099831334047224218e-01,1.632587313652038644e-02,-4.254433761040369438e-02,4.556923080739643667e-02
-3.890975485326591543e-01,1.818547832469145573e-02,-4.640056006610393524e-02,4.983697017622502196e-02
-3.678771016603306077e-01,2.001226594050725324e-02,-5.012931923071543144e-02,5.397628585414675217e-02
-3.463068322230860030e-01,2.173682147016127789e-02,-5.356550465027491020e-02,5.780789475551144363e-02
-3.243755993749090072e-01,2.328587962935368266e-02,-5.651615510384241925e-02,6.112534644347075025e-02
-3.020751270587587745e-01,2.457261035839716432e-02,-5.877446383237838745e-02,6.370440156385713537e-02
-2.794020093588532871e-01,2.551218830049037725e-02,-6.011853354672590938e-02,6.530780832096945432e-02
-2.563565009231013048e-01,2.601560925443967276e-02,-6.034085017939408435e-02,6.571019803083666400e-02
-2.329443949914314360e-01,2.600671437879403455e-02,-5.924518331885337413e-02,6.470193922337037773e-02
-2.091787104381886420e-01,2.541469261050224165e-02,-5.667887789507707053e-02,6.211603496627399190e-02
-1.850820154343033319e-01,2.419596351683139801e-02,-5.253718731304009987e-02,5.784116787611828792e-02
-1.606885282925402392e-01,2.232402116060256889e-02,-4.679252405961354527e-02,5.184498267574735864e-02
